Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
24110,102062,8,98.33,7.0,97.71,Class 3,1248.0,123,3.0,1650,ALL WEATHER TRACK,GOOD,0.4320666319625195,0.19189907038512616,20.0,68.0,-2.0,0,0
24111,102063,9,97.99,4.0,98.48,Class 3,1097.0,115,15.0,1650,ALL WEATHER TRACK,GOOD,0.2924901185770751,0.2357414448669201,17.0,67.0,0.0,0,1
24112,102064,10,97.98,7.0,97.7,Class 3,1217.0,121,-15.0,1650,ALL WEATHER TRACK,GOOD,0.2329345531315975,0.21339139902014154,59.0,66.0,-2.0,0,1
24113,102065,11,98.57,5.0,98.76,Class 3,1100.0,117,7.0,1650,ALL WEATHER TRACK,GOOD,0.18149146451033246,0.26277372262773724,17.0,62.0,-1.0,0,0
24114,102066,1,96.04,4.0,94.97,Class 3,1085.0,133,-13.0,1600,TURF,GOOD,0.506429277942631,0.3948717948717949,24.0,78.0,0.0,0,0
24115,102067,2,95.9,4.0,96.94,Class 3,1146.0,130,17.0,1600,TURF,GOOD,0.2264957264957265,0.21339139902014154,13.0,75.0,-2.0,0,0
24118,102070,5,96.66,5.0,94.92,Class 3,1088.0,120,4.0,1600,TURF,GOOD,0.17372621240024555,0.2714776632302405,13.0,67.0,-3.0,0,0
24119,102071,6,96.72,4.0,96.92,Class 3,1208.0,120,-12.0,1600,TURF,GOOD,0.1568627450980392,0.18515429524603835,28.0,67.0,-2.0,0,0
24120,102072,7,95.87,6.0,95.27,Class 3,1180.0,117,5.0,1600,TURF,GOOD,0.06962785114045618,0.21339139902014154,17.0,65.0,-2.0,0,0
24121,102073,8,95.62,5.0,94.45,Class 3,1204.0,118,6.0,1600,TURF,GOOD,0.1963470319634703,0.26277372262773724,28.0,63.0,7.0,1,1
24122,102074,9,95.97,7.0,94.53,Class 3,1166.0,118,4.0,1600,TURF,GOOD,0.22482435597189696,0.22361477572559368,13.0,63.0,-2.0,0,0
24124,102076,11,95.85,4.0,95.04,Class 3,1030.0,115,2.0,1600,TURF,GOOD,0.19781553398058246,0.22361477572559368,28.0,62.0,0.0,0,1
24175,102127,1,81.74,7.0,81.42,Class 3,1061.0,133,5.0,1400,TURF,GOOD,0.4320666319625195,0.36607142857142855,49.0,80.0,1.0,1,1
24176,102128,2,82.29,4.0,83.01,Class 3,1121.0,131,4.0,1400,TURF,GOOD,0.506429277942631,0.3948717948717949,13.0,78.0,-2.0,0,0
