age,tname,jname,rating,track,bardraw,besttime,going,win_t5,place_t5,ind_win,ind_pla
3.0,0.1610738255033557,0.23636363636363636,76.0,1,12.0,83.01335999999999,2,99.0,17.0,0,0
4.0,0.23275862068965517,0.40131578947368424,74.0,1,3.0,69.84,2,13.0,2.9,0,0
5.0,0.16666666666666666,0.19736842105263158,73.0,1,1.0,69.86,2,19.0,3.9,0,0
4.0,0.22988505747126436,0.16296296296296298,73.0,1,2.0,83.01335999999999,2,94.0,13.0,0,0
4.0,0.34814814814814815,0.28,71.0,1,11.0,70.14,2,22.0,4.5,0,0
6.0,0.5035460992907801,0.45806451612903226,70.0,1,6.0,70.03,2,3.8,1.4,1,1
5.0,0.16666666666666666,0.1958762886597938,66.0,1,10.0,70.16,2,18.0,3.9,0,0
4.0,0.16666666666666666,0.09803921568627451,66.0,1,9.0,83.01335999999999,2,99.0,21.0,0,0
4.0,0.3270440251572327,0.3613861386138614,64.0,1,8.0,69.94,2,5.2,1.7,0,1
4.0,0.24528301886792453,0.23255813953488372,62.0,1,5.0,70.1,2,18.0,4.0,0,0
5.0,0.18292682926829268,0.14285714285714285,62.0,1,7.0,70.59,2,11.0,3.3,0,1
5.0,0.23275862068965517,0.224,78.0,1,8.0,69.86,2,12.0,3.0,0,0
7.0,0.2549019607843137,0.21374045801526717,74.0,1,1.0,69.27,2,9.0,2.5,0,0
5.0,0.232,0.19318181818181818,68.0,1,9.0,70.37,2,20.0,5.7,0,0
4.0,0.3225806451612903,0.16296296296296298,71.0,1,4.0,70.44,2,3.3,1.6,0,0
4.0,0.23148148148148148,0.28,70.0,1,5.0,83.01335999999999,2,83.0,17.0,0,0
6.0,0.16666666666666666,0.23636363636363636,69.0,1,3.0,69.16,2,18.0,4.5,0,0
5.0,0.1721311475409836,0.40131578947368424,68.0,1,10.0,69.83,2,22.0,4.8,0,0
4.0,0.3270440251572327,0.3613861386138614,66.0,1,12.0,69.6,2,6.3,2.0,0,1
6.0,0.2818181818181818,0.49444444444444446,66.0,1,2.0,69.69,2,18.0,4.9,0,1
5.0,0.25,0.1958762886597938,65.0,1,7.0,69.74,2,22.0,5.4,1,1
5.0,0.14150943396226415,0.19736842105263158,61.0,1,11.0,70.11,2,45.0,8.3,0,0
4.0,0.5035460992907801,0.45806451612903226,61.0,1,6.0,70.13,2,3.5,1.5,0,0
4.0,0.3270440251572327,0.1276595744680851,80.0,1,6.0,83.01335999999999,2,35.0,7.9,0,0
4.0,0.232,0.49444444444444446,79.0,1,7.0,99.89,2,3.3,1.6,0,1
5.0,0.2972972972972973,0.40131578947368424,76.0,1,12.0,99.75,2,3.9,1.5,0,0
5.0,0.24528301886792453,0.16296296296296298,74.0,1,5.0,99.77,2,21.0,4.1,0,0
4.0,0.23148148148148148,0.28,70.0,1,1.0,100.77,2,29.0,6.0,1,1
4.0,0.3225806451612903,0.3613861386138614,69.0,1,9.0,102.5,2,55.0,10.0,0,0
5.0,0.5035460992907801,0.45806451612903226,68.0,1,11.0,100.21,2,3.6,1.8,0,0
5.0,0.16666666666666666,0.19318181818181818,66.0,1,2.0,100.46,2,18.0,3.7,0,0
7.0,0.16666666666666666,0.1958762886597938,63.0,1,3.0,99.5,2,13.0,3.7,0,0
4.0,0.2818181818181818,0.224,62.0,1,10.0,100.27,2,14.0,3.1,0,0
6.0,0.1610738255033557,0.09803921568627451,61.0,1,4.0,99.67,2,20.0,3.9,0,1
7.0,0.2549019607843137,0.23255813953488372,60.0,1,8.0,99.92,2,72.0,13.0,0,0
5.0,0.3225806451612903,0.40131578947368424,60.0,1,14.0,83.01335999999999,2,10.0,2.8,0,0
4.0,0.5035460992907801,0.45806451612903226,60.0,1,11.0,82.46,2,2.0,1.2,0,1
5.0,0.22988505747126436,0.49444444444444446,58.0,1,12.0,82.46,2,13.0,4.0,0,0
4.0,0.16666666666666666,0.19318181818181818,57.0,1,10.0,83.01335999999999,2,16.0,4.9,0,0
4.0,0.34814814814814815,0.1276595744680851,56.0,1,2.0,83.01,2,30.0,6.7,0,0
3.0,0.2288135593220339,0.1511627906976744,53.0,1,6.0,82.66,2,12.0,2.8,0,0
5.0,0.1610738255033557,0.3613861386138614,52.0,1,5.0,81.67,2,8.4,2.2,0,0
3.0,0.2818181818181818,0.21374045801526717,52.0,1,7.0,83.99,2,99.0,34.0,0,0
4.0,0.16666666666666666,0.14285714285714285,51.0,1,4.0,83.99,2,99.0,20.0,0,0
5.0,0.2549019607843137,0.16666666666666666,50.0,1,8.0,82.63,2,16.0,4.3,0,0
5.0,0.2972972972972973,0.23636363636363636,50.0,1,1.0,82.08,2,11.0,2.9,0,1
3.0,0.23275862068965517,0.09090909090909091,45.0,1,3.0,83.24,2,99.0,24.0,0,0
4.0,0.14150943396226415,0.19736842105263158,42.0,1,9.0,82.55,2,32.0,7.5,0,0
6.0,0.1721311475409836,0.25842696629213485,42.0,1,13.0,81.36,2,19.0,3.9,1,1
5.0,0.16666666666666666,0.21374045801526717,54.0,1,4.0,83.01335999999999,2,55.0,13.0,0,0
5.0,0.1721311475409836,0.14285714285714285,54.0,1,7.0,95.08,2,6.5,2.0,1,1
5.0,0.34814814814814815,0.40131578947368424,53.0,1,10.0,83.01335999999999,2,5.3,2.0,0,0
4.0,0.16666666666666666,0.49444444444444446,53.0,1,14.0,83.01335999999999,2,4.3,2.1,0,1
4.0,0.23275862068965517,0.45806451612903226,53.0,1,13.0,95.88,2,4.4,1.7,0,0
5.0,0.2288135593220339,0.1958762886597938,52.0,1,9.0,94.52,2,20.0,5.1,0,0
3.0,0.1721311475409836,0.1276595744680851,52.0,1,5.0,83.01335999999999,2,99.0,16.0,0,0
3.0,0.1610738255033557,0.19736842105263158,52.0,1,2.0,83.01335999999999,2,99.0,30.0,0,0
5.0,0.16666666666666666,0.09803921568627451,45.0,1,6.0,96.56,2,99.0,29.0,0,0
5.0,0.232,0.19318181818181818,45.0,1,3.0,83.01335999999999,2,14.0,4.0,0,0
5.0,0.14150943396226415,0.28,45.0,1,1.0,83.01335999999999,2,13.0,3.6,0,1
4.0,0.22988505747126436,0.16296296296296298,45.0,1,12.0,83.01335999999999,2,16.0,4.4,0,0
5.0,0.2972972972972973,0.23636363636363636,42.0,1,8.0,83.01335999999999,2,10.0,2.8,0,0
6.0,0.25,0.3613861386138614,41.0,1,11.0,95.51,2,41.0,10.0,0,0
6.0,0.1610738255033557,0.40131578947368424,90.0,1,4.0,83.01335999999999,2,14.0,3.0,0,0
5.0,0.3270440251572327,0.1276595744680851,86.0,1,2.0,107.63,2,22.0,4.2,0,1
4.0,0.3270440251572327,0.3613861386138614,85.0,1,8.0,83.01335999999999,2,13.0,3.0,0,1
8.0,0.16666666666666666,0.1958762886597938,83.0,1,5.0,106.36,2,26.0,4.5,0,0
4.0,0.14150943396226415,0.28,82.0,1,3.0,107.65,2,3.3,1.3,1,1
5.0,0.2972972972972973,0.23636363636363636,81.0,1,7.0,107.76,2,12.0,2.6,0,0
7.0,0.2549019607843137,0.19736842105263158,81.0,1,1.0,106.47,2,92.0,11.0,0,0
7.0,0.3225806451612903,0.224,81.0,1,10.0,107.86,2,46.0,5.9,0,0
4.0,0.5035460992907801,0.45806451612903226,81.0,1,9.0,83.01335999999999,2,1.8,1.1,0,0
4.0,0.2972972972972973,0.19318181818181818,80.0,1,6.0,83.01335999999999,2,29.0,4.2,0,0
4.0,0.16666666666666666,0.21374045801526717,59.0,1,14.0,69.67,3,15.0,3.5,0,1
4.0,0.5035460992907801,0.45806451612903226,58.0,1,11.0,69.88,3,2.2,1.3,1,1
4.0,0.16666666666666666,0.19318181818181818,57.0,1,7.0,70.75,3,99.0,24.0,0,0
4.0,0.24528301886792453,0.14285714285714285,55.0,1,4.0,83.01335999999999,3,4.0,1.7,0,0
3.0,0.23275862068965517,0.16296296296296298,55.0,1,5.0,83.01335999999999,3,12.0,2.9,0,0
3.0,0.2288135593220339,0.1511627906976744,52.0,1,12.0,70.58,3,99.0,14.0,0,0
3.0,0.25,0.40131578947368424,52.0,1,2.0,70.34,3,8.5,2.0,0,1
5.0,0.2972972972972973,0.16666666666666666,52.0,1,1.0,69.91,3,45.0,7.7,0,0
3.0,0.3225806451612903,0.3613861386138614,52.0,1,10.0,71.02,3,11.0,3.2,0,0
3.0,0.23148148148148148,0.224,52.0,1,3.0,83.01335999999999,3,46.0,10.0,0,0
4.0,0.16666666666666666,0.23636363636363636,52.0,1,13.0,83.01335999999999,3,23.0,4.9,0,0
4.0,0.14150943396226415,0.28,52.0,1,6.0,71.37,3,32.0,6.9,0,0
3.0,0.22988505747126436,0.19736842105263158,50.0,1,8.0,83.01335999999999,3,88.0,13.0,0,0
5.0,0.1610738255033557,0.1958762886597938,49.0,1,9.0,69.04,3,34.0,7.1,0,0
6.0,0.34814814814814815,0.3613861386138614,0.0,1,5.0,68.1,3,2.0,1.1,0,1
6.0,0.5035460992907801,0.16666666666666666,0.0,1,7.0,68.44,3,6.0,1.7,0,0
5.0,0.5035460992907801,0.45806451612903226,0.0,1,4.0,68.77,3,3.7,1.3,1,1
6.0,0.24528301886792453,0.14285714285714285,0.0,1,2.0,68.41,3,21.0,3.7,0,0
6.0,0.14150943396226415,0.49444444444444446,0.0,1,3.0,68.81,3,8.3,2.0,0,0
6.0,0.3270440251572327,0.40131578947368424,0.0,1,8.0,68.17,3,33.0,5.2,0,1
8.0,0.23148148148148148,0.28,0.0,1,1.0,68.33,3,40.0,6.8,0,0
3.0,0.2972972972972973,0.23636363636363636,0.0,1,6.0,69.51,3,16.0,3.1,0,0
5.0,0.34814814814814815,0.1958762886597938,77.0,1,13.0,83.01335999999999,3,11.0,4.1,0,0
4.0,0.18292682926829268,0.14285714285714285,76.0,1,10.0,83.01335999999999,3,28.0,7.1,0,0
7.0,0.16666666666666666,0.09090909090909091,73.0,1,12.0,94.12,3,65.0,13.0,0,0
5.0,0.2549019607843137,0.23636363636363636,73.0,1,5.0,94.4,3,7.2,2.8,1,1
4.0,0.232,0.49444444444444446,73.0,1,4.0,98.53,3,4.8,2.1,0,1
5.0,0.3270440251572327,0.1276595744680851,72.0,1,1.0,94.33,3,5.4,1.7,0,1
4.0,0.22988505747126436,0.16296296296296298,71.0,1,11.0,83.01335999999999,3,99.0,19.0,0,0
5.0,0.2549019607843137,0.40131578947368424,70.0,1,3.0,93.63,3,5.6,2.0,0,0
6.0,0.23148148148148148,0.14285714285714285,69.0,1,6.0,94.58,3,10.0,3.0,0,0
8.0,0.14150943396226415,0.21374045801526717,69.0,1,2.0,94.29,3,27.0,4.9,0,0
7.0,0.1610738255033557,0.1511627906976744,68.0,1,14.0,94.41,3,25.0,7.6,0,0
8.0,0.16666666666666666,0.224,64.0,1,8.0,94.53,3,64.0,12.0,0,0
7.0,0.16666666666666666,0.09803921568627451,64.0,1,9.0,95.42,3,99.0,24.0,0,0
6.0,0.5035460992907801,0.45806451612903226,64.0,1,7.0,94.29,3,5.9,2.1,0,0
6.0,0.2972972972972973,0.49444444444444446,0.0,1,5.0,92.64,3,1.2,1.1,1,1
6.0,0.3270440251572327,0.40131578947368424,0.0,1,6.0,93.03,3,8.5,2.5,0,0
8.0,0.3270440251572327,0.14285714285714285,0.0,1,3.0,92.84,3,23.0,4.5,0,0
6.0,0.232,0.23636363636363636,0.0,1,4.0,93.13,3,26.0,4.1,0,1
5.0,0.3225806451612903,0.3613861386138614,0.0,1,1.0,96.36,3,45.0,9.1,0,0
5.0,0.5035460992907801,0.45806451612903226,0.0,1,2.0,94.85,3,6.1,1.8,0,1
4.0,0.24528301886792453,0.14285714285714285,80.0,1,7.0,57.43,3,6.4,2.4,0,0
6.0,0.16666666666666666,0.19736842105263158,77.0,1,6.0,57.06,3,50.0,11.0,0,0
5.0,0.3270440251572327,0.45806451612903226,76.0,1,10.0,57.51,3,2.6,1.3,1,1
5.0,0.23275862068965517,0.14285714285714285,76.0,1,13.0,56.96,3,6.4,2.1,0,1
4.0,0.232,0.28,75.0,1,8.0,83.01335999999999,3,21.0,6.5,0,0
4.0,0.2288135593220339,0.49444444444444446,75.0,1,5.0,57.67,3,8.5,2.7,0,1
5.0,0.16666666666666666,0.1276595744680851,73.0,1,12.0,83.01335999999999,3,89.0,15.0,0,0
5.0,0.2972972972972973,0.23636363636363636,72.0,1,14.0,56.61,3,9.6,2.8,0,0
5.0,0.1610738255033557,0.09803921568627451,72.0,1,9.0,83.01335999999999,3,99.0,29.0,0,0
4.0,0.16666666666666666,0.1958762886597938,66.0,1,3.0,83.01335999999999,3,99.0,16.0,0,0
5.0,0.16666666666666666,0.19318181818181818,65.0,1,2.0,57.9,3,42.0,8.2,0,0
5.0,0.22988505747126436,0.224,63.0,1,1.0,57.42,3,77.0,13.0,0,0
7.0,0.23148148148148148,0.3613861386138614,61.0,1,11.0,56.64,3,20.0,3.2,0,0
7.0,0.18292682926829268,0.1511627906976744,61.0,1,4.0,56.36,3,8.9,2.6,0,0
7.0,0.2818181818181818,0.14285714285714285,79.0,1,7.0,80.97,3,13.0,3.9,0,0
5.0,0.5035460992907801,0.45806451612903226,79.0,1,2.0,83.16,3,16.0,4.4,0,0
4.0,0.3270440251572327,0.28,78.0,1,9.0,82.7,3,23.0,6.0,0,1
5.0,0.1721311475409836,0.21374045801526717,75.0,1,6.0,83.85,3,12.0,2.8,0,0
5.0,0.23148148148148148,0.40131578947368424,74.0,1,4.0,81.63,3,2.5,1.4,0,1
4.0,0.2288135593220339,0.16296296296296298,72.0,1,14.0,83.01335999999999,3,23.0,7.0,0,0
5.0,0.16666666666666666,0.23636363636363636,71.0,1,3.0,83.41,3,11.0,2.7,0,0
4.0,0.24528301886792453,0.19736842105263158,71.0,1,8.0,84.32,3,94.0,16.0,0,0
6.0,0.25,0.1511627906976744,71.0,1,10.0,81.85,3,44.0,9.3,0,0
5.0,0.1610738255033557,0.1276595744680851,70.0,1,13.0,83.01335999999999,3,99.0,41.0,0,0
4.0,0.18292682926829268,0.49444444444444446,69.0,1,1.0,83.01335999999999,3,5.0,2.1,1,1
4.0,0.22988505747126436,0.09803921568627451,68.0,1,11.0,82.16,3,99.0,27.0,0,0
5.0,0.16666666666666666,0.1958762886597938,67.0,1,5.0,81.48,3,14.0,4.1,0,0
3.0,0.34814814814814815,0.3613861386138614,63.0,1,12.0,82.27,3,8.8,2.1,0,0
6.0,0.3225806451612903,0.3613861386138614,96.0,1,1.0,81.44,3,20.0,3.5,0,0
7.0,0.1610738255033557,0.19318181818181818,93.0,1,11.0,81.75,3,43.0,6.0,0,0
5.0,0.232,0.23636363636363636,93.0,1,14.0,81.91,3,52.0,9.5,0,0
5.0,0.25,0.25842696629213485,90.0,1,7.0,81.19,3,17.0,3.2,0,0
4.0,0.2972972972972973,0.49444444444444446,87.0,1,3.0,81.43,3,3.2,1.4,0,1
4.0,0.16666666666666666,0.14285714285714285,86.0,1,5.0,83.01335999999999,3,37.0,5.8,0,1
4.0,0.3270440251572327,0.40131578947368424,86.0,1,4.0,81.86,3,32.0,4.8,0,0
5.0,0.5035460992907801,0.224,85.0,1,6.0,81.66,3,33.0,4.8,0,0
4.0,0.34814814814814815,0.28,85.0,1,9.0,83.01335999999999,3,12.0,2.9,0,0
6.0,0.2288135593220339,0.1511627906976744,83.0,1,2.0,81.05,3,64.0,10.0,0,0
4.0,0.5035460992907801,0.45806451612903226,83.0,1,8.0,82.31,3,1.8,1.2,1,1
5.0,0.232,0.09803921568627451,83.0,1,13.0,83.01335999999999,3,99.0,28.0,0,0
8.0,0.14150943396226415,0.19736842105263158,81.0,1,12.0,81.5,3,99.0,16.0,0,0
4.0,0.22988505747126436,0.1958762886597938,81.0,1,10.0,83.01335999999999,3,46.0,7.9,0,0
5.0,0.14150943396226415,0.28,37.0,1,6.0,136.06,2,6.8,2.1,0,0
5.0,0.2549019607843137,0.14285714285714285,36.0,1,2.0,83.01335999999999,2,7.4,2.7,0,1
4.0,0.23275862068965517,0.40131578947368424,34.0,1,7.0,83.01335999999999,2,13.0,4.2,0,0
5.0,0.16666666666666666,0.45806451612903226,33.0,1,5.0,138.61,2,3.3,1.4,1,1
4.0,0.1610738255033557,0.21374045801526717,31.0,1,9.0,83.01335999999999,2,45.0,9.1,0,0
4.0,0.25,0.49444444444444446,29.0,1,3.0,83.01335999999999,2,3.6,1.4,0,0
5.0,0.16666666666666666,0.19736842105263158,27.0,1,8.0,83.01335999999999,2,33.0,7.3,0,0
8.0,0.232,0.224,23.0,1,10.0,138.81,2,13.0,3.4,0,1
5.0,0.16666666666666666,0.1958762886597938,19.0,1,11.0,83.01335999999999,2,16.0,4.9,0,0
5.0,0.22988505747126436,0.16666666666666666,19.0,1,1.0,83.01335999999999,2,86.0,15.0,0,0
10.0,0.1721311475409836,0.3613861386138614,18.0,1,4.0,136.94,2,11.0,2.9,0,0
4.0,0.16666666666666666,0.28,60.0,1,9.0,57.58,2,4.8,1.8,0,0
6.0,0.1610738255033557,0.09803921568627451,59.0,1,8.0,57.44,2,16.0,3.6,0,1
4.0,0.34814814814814815,0.16296296296296298,59.0,1,6.0,58.32,2,25.0,5.6,0,0
7.0,0.24528301886792453,0.19736842105263158,55.0,1,5.0,56.89,2,12.0,3.1,0,0
3.0,0.3225806451612903,0.09090909090909091,52.0,1,2.0,83.01335999999999,2,31.0,7.4,0,0
4.0,0.232,0.49444444444444446,52.0,1,1.0,83.01335999999999,2,8.2,3.3,1,1
4.0,0.23275862068965517,0.40131578947368424,50.0,1,7.0,57.89,2,3.7,1.5,0,0
4.0,0.3270440251572327,0.3613861386138614,47.0,1,4.0,58.11,2,26.0,7.2,0,0
5.0,0.14150943396226415,0.19318181818181818,47.0,1,3.0,58.14,2,16.0,3.7,0,1
4.0,0.2818181818181818,0.224,46.0,1,11.0,58.29,2,84.0,14.0,0,0
4.0,0.5035460992907801,0.45806451612903226,44.0,1,12.0,57.92,2,4.0,1.8,0,0
4.0,0.25,0.25842696629213485,43.0,1,10.0,57.45,2,20.0,5.1,0,0
5.0,0.16666666666666666,0.09090909090909091,40.0,1,12.0,101.11,2,96.0,19.0,0,0
7.0,0.2549019607843137,0.49444444444444446,39.0,1,8.0,100.22,2,5.0,2.0,0,1
5.0,0.2288135593220339,0.1511627906976744,38.0,1,9.0,83.01335999999999,2,99.0,20.0,0,0
5.0,0.23275862068965517,0.3613861386138614,38.0,1,5.0,100.98,2,12.0,3.7,0,1
5.0,0.16666666666666666,0.1958762886597938,37.0,1,10.0,100.44,2,8.4,3.8,0,0
8.0,0.2818181818181818,0.224,36.0,1,11.0,99.51,2,21.0,4.4,0,0
7.0,0.1721311475409836,0.21374045801526717,36.0,1,2.0,100.19,2,25.0,5.6,0,0
5.0,0.16666666666666666,0.45806451612903226,35.0,1,1.0,100.01,2,6.7,2.1,0,0
6.0,0.18292682926829268,0.19736842105263158,32.0,1,7.0,100.63,2,6.6,2.8,0,0
5.0,0.25,0.25842696629213485,30.0,1,3.0,100.81,2,9.4,2.6,0,0
7.0,0.23148148148148148,0.28,28.0,1,6.0,100.71,2,4.3,1.7,1,1
6.0,0.22988505747126436,0.40131578947368424,27.0,1,4.0,99.92,2,13.0,3.1,0,0
5.0,0.1721311475409836,0.3613861386138614,58.0,1,10.0,70.39,2,17.0,5.4,0,0
4.0,0.16666666666666666,0.23636363636363636,57.0,1,4.0,83.01335999999999,2,6.0,2.1,0,0
5.0,0.5035460992907801,0.45806451612903226,55.0,1,2.0,70.28,2,8.8,2.3,0,0
6.0,0.14150943396226415,0.19736842105263158,53.0,1,8.0,70.07,2,20.0,4.4,0,0
4.0,0.232,0.49444444444444446,52.0,1,12.0,70.51,2,3.3,1.6,0,1
6.0,0.2818181818181818,0.19318181818181818,50.0,1,11.0,70.05,2,56.0,13.0,0,0
7.0,0.16666666666666666,0.21374045801526717,46.0,1,5.0,69.61,2,26.0,5.0,1,1
6.0,0.2818181818181818,0.224,51.0,1,1.0,70.03,2,4.8,1.8,0,1
3.0,0.3270440251572327,0.25842696629213485,46.0,1,3.0,70.8,2,12.0,4.1,0,0
4.0,0.1610738255033557,0.40131578947368424,45.0,1,9.0,83.01335999999999,2,17.0,3.7,0,0
3.0,0.2972972972972973,0.09803921568627451,42.0,1,7.0,71.63,2,99.0,25.0,0,0
5.0,0.16666666666666666,0.14285714285714285,41.0,1,6.0,70.57,2,8.5,3.0,0,0
6.0,0.2549019607843137,0.49444444444444446,60.0,1,8.0,100.52,2,11.0,2.4,0,0
4.0,0.2818181818181818,0.19318181818181818,58.0,1,12.0,83.01335999999999,2,43.0,7.2,0,0
4.0,0.2288135593220339,0.224,52.0,1,7.0,83.01335999999999,2,58.0,11.0,0,1
5.0,0.16666666666666666,0.21374045801526717,52.0,1,11.0,99.9,2,20.0,5.5,0,0
7.0,0.14150943396226415,0.28,49.0,1,10.0,100.2,2,13.0,3.1,0,0
5.0,0.23148148148148148,0.23636363636363636,48.0,1,3.0,83.01335999999999,2,9.3,2.6,0,1
5.0,0.2972972972972973,0.45806451612903226,48.0,1,4.0,100.0,2,1.9,1.3,0,0
6.0,0.18292682926829268,0.40131578947368424,48.0,1,1.0,99.93,2,7.9,2.0,0,0
6.0,0.1610738255033557,0.1511627906976744,47.0,1,9.0,100.11,2,28.0,4.9,0,0
3.0,0.16666666666666666,0.14285714285714285,47.0,1,6.0,83.01335999999999,2,99.0,14.0,0,0
4.0,0.25,0.3613861386138614,46.0,1,2.0,101.44,2,7.4,2.1,1,1
5.0,0.3270440251572327,0.19736842105263158,45.0,1,5.0,100.41,2,51.0,10.0,0,0
6.0,0.16666666666666666,0.3613861386138614,79.0,1,8.0,69.69,2,17.0,4.5,0,0
4.0,0.2288135593220339,0.1511627906976744,77.0,1,5.0,71.56,2,9.5,2.8,0,1
5.0,0.5035460992907801,0.45806451612903226,74.0,1,10.0,70.04,2,14.0,5.1,0,0
4.0,0.1610738255033557,0.40131578947368424,73.0,1,2.0,83.01335999999999,2,4.3,1.8,1,1
6.0,0.16666666666666666,0.09090909090909091,71.0,1,4.0,71.15,2,23.0,6.0,0,0
6.0,0.18292682926829268,0.21374045801526717,70.0,1,9.0,70.45,2,32.0,6.6,0,0
7.0,0.232,0.49444444444444446,72.0,1,6.0,69.21,2,5.8,1.9,0,0
6.0,0.22988505747126436,0.16666666666666666,69.0,1,1.0,70.65,2,14.0,3.3,0,0
4.0,0.3270440251572327,0.19736842105263158,67.0,1,11.0,70.27,2,17.0,5.4,0,0
5.0,0.23148148148148148,0.23636363636363636,67.0,1,7.0,70.28,2,3.9,1.6,0,1
6.0,0.14150943396226415,0.28,65.0,1,3.0,69.84,2,8.9,2.9,0,0
4.0,0.25,0.1958762886597938,61.0,1,12.0,83.01335999999999,2,99.0,16.0,0,0
5.0,0.232,0.49444444444444446,80.0,1,10.0,110.28,2,2.1,1.3,0,0
8.0,0.3270440251572327,0.25842696629213485,80.0,1,8.0,108.83,2,34.0,7.5,0,0
5.0,0.34814814814814815,0.1958762886597938,79.0,1,3.0,108.61,2,16.0,5.3,0,0
6.0,0.2972972972972973,0.23636363636363636,74.0,1,9.0,109.29,2,9.0,2.5,0,1
5.0,0.1610738255033557,0.1511627906976744,73.0,1,11.0,109.35,2,8.8,2.2,1,1
7.0,0.3225806451612903,0.16296296296296298,73.0,1,7.0,108.5,2,13.0,3.7,0,0
7.0,0.22988505747126436,0.16666666666666666,68.0,1,5.0,109.72,2,36.0,6.6,0,0
4.0,0.5035460992907801,0.45806451612903226,68.0,1,1.0,83.01335999999999,2,28.0,5.8,0,0
5.0,0.2818181818181818,0.224,67.0,1,6.0,110.1,2,7.9,2.2,0,0
5.0,0.2549019607843137,0.14285714285714285,62.0,1,2.0,83.01335999999999,2,11.0,3.5,0,0
5.0,0.23148148148148148,0.19736842105263158,61.0,1,4.0,83.01335999999999,2,36.0,6.3,0,1
6.0,0.16666666666666666,0.3613861386138614,60.0,1,12.0,109.9,2,18.0,4.0,0,0
6.0,0.16666666666666666,0.09090909090909091,72.0,1,5.0,83.01335999999999,2,66.0,11.0,0,0
6.0,0.1610738255033557,0.09803921568627451,72.0,1,6.0,99.37,2,12.0,2.9,0,0
5.0,0.23148148148148148,0.28,70.0,1,12.0,100.6,2,5.9,1.9,0,0
5.0,0.5035460992907801,0.45806451612903226,68.0,1,1.0,100.21,2,3.0,1.5,1,1
5.0,0.232,0.49444444444444446,68.0,1,7.0,83.01335999999999,2,4.5,1.6,0,1
6.0,0.2549019607843137,0.19318181818181818,68.0,1,4.0,100.6,2,42.0,7.7,0,0
6.0,0.16666666666666666,0.21374045801526717,67.0,1,10.0,100.26,2,15.0,3.8,0,0
8.0,0.22988505747126436,0.40131578947368424,67.0,1,11.0,100.3,2,68.0,13.0,0,0
5.0,0.16666666666666666,0.3613861386138614,63.0,1,9.0,100.31,2,28.0,9.1,0,0
5.0,0.3225806451612903,0.1958762886597938,63.0,1,2.0,100.65,2,5.3,1.9,0,1
5.0,0.2818181818181818,0.224,63.0,1,8.0,99.89,2,19.0,4.6,0,0
7.0,0.1721311475409836,0.25842696629213485,62.0,1,3.0,99.72,2,45.0,9.0,0,0
5.0,0.14150943396226415,0.14285714285714285,59.0,1,2.0,124.28,2,9.0,2.5,0,0
7.0,0.2288135593220339,0.40131578947368424,59.0,1,5.0,123.78,2,12.0,3.1,0,1
6.0,0.22988505747126436,0.14285714285714285,58.0,1,3.0,123.99,2,6.3,1.9,0,1
5.0,0.25,0.0,52.0,1,8.0,121.43,2,7.6,2.5,0,0
6.0,0.34814814814814815,0.28,52.0,1,6.0,124.5,2,5.3,1.8,0,0
7.0,0.24528301886792453,0.45806451612903226,50.0,1,4.0,122.68,2,3.8,1.7,1,1
6.0,0.16666666666666666,0.23636363636363636,44.0,1,7.0,122.1,2,4.0,1.5,0,0
5.0,0.16666666666666666,0.3613861386138614,40.0,1,1.0,123.4,2,24.0,5.0,0,0
7.0,0.22988505747126436,0.14285714285714285,55.0,1,1.0,57.3,2,6.7,2.0,0,0
4.0,0.16666666666666666,0.23255813953488372,54.0,1,6.0,83.01335999999999,2,99.0,26.0,0,0
3.0,0.18292682926829268,0.224,52.0,1,5.0,83.01335999999999,2,7.9,2.5,0,0
0.0,0.0,0.0,0.0,1,0.0,83.01335999999999,2,5.3,2.2,0,0
3.0,0.25,0.0,52.0,1,11.0,83.01335999999999,2,91.0,16.0,0,0
3.0,0.3225806451612903,0.3613861386138614,52.0,1,14.0,57.67,2,3.3,1.7,0,1
3.0,0.1610738255033557,0.1276595744680851,52.0,1,9.0,83.01335999999999,2,9.1,3.3,1,1
5.0,0.232,0.49444444444444446,51.0,1,7.0,56.09,2,7.3,2.2,0,0
4.0,0.23148148148148148,0.1511627906976744,51.0,1,2.0,57.85,2,15.0,3.7,0,0
4.0,0.24528301886792453,0.16666666666666666,50.0,1,10.0,58.03,2,53.0,7.1,0,0
6.0,0.2818181818181818,0.09803921568627451,50.0,1,4.0,57.12,2,24.0,5.2,0,0
4.0,0.2549019607843137,0.14285714285714285,48.0,1,3.0,83.01335999999999,2,44.0,11.0,0,0
4.0,0.14150943396226415,0.19318181818181818,46.0,1,13.0,58.13,2,84.0,16.0,0,0
3.0,0.3270440251572327,0.28,45.0,1,8.0,83.01335999999999,2,40.0,8.1,0,1
3.0,0.25,0.49444444444444446,97.0,1,1.0,68.54,2,1.3,1.0,1,1
5.0,0.3270440251572327,0.1276595744680851,95.0,1,6.0,68.74,2,21.0,3.5,0,1
4.0,0.1610738255033557,0.28,94.0,1,3.0,83.01335999999999,2,8.3,1.8,0,0
6.0,0.1610738255033557,0.16296296296296298,91.0,1,4.0,68.8,2,22.0,2.9,0,0
5.0,0.23148148148148148,0.23636363636363636,91.0,1,7.0,68.97,2,12.0,2.2,0,0
5.0,0.5035460992907801,0.45806451612903226,88.0,1,2.0,69.46,2,10.0,1.7,0,1
